id.rownames	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_gene_id	mgi_symbol	gene_biotype
ENSRNOG00000039496	2763.789207	-0.350378207	0.076961751	-4.552627785	5.30E-06	0.000831281	ENSRNOG00000039496		protein_coding
ENSRNOG00000028498	11047.78392	0.212822913	0.036812684	5.781238627	7.42E-09	3.26E-06	ENSRNOG00000028498		protein_coding
ENSRNOG00000015948	1606.809981	-0.443547322	0.11073362	-4.005534368	6.19E-05	0.006225531	ENSRNOG00000015948		protein_coding
ENSRNOG00000055309	553.2488282	-0.507204855	0.079143404	-6.40868129	1.47E-10	1.14E-07	ENSRNOG00000055309		protein_coding
ENSRNOG00000015442	1539.374187	-0.538140256	0.080658588	-6.671828361	2.53E-11	2.77E-08	ENSRNOG00000015442		protein_coding
ENSRNOG00000009512	1702.840139	-0.533779139	0.082195555	-6.494014662	8.36E-11	7.34E-08	ENSRNOG00000009512		protein_coding
ENSRNOG00000032328	42.91502881	1.043156391	0.276132087	3.777744196	0.000158255	0.013099883	ENSRNOG00000032328		protein_coding
ENSRNOG00000020279	442.9944219	0.620225696	0.158584109	3.911020469	9.19E-05	0.008652386	ENSRNOG00000020279		protein_coding
ENSRNOG00000004423	347.0322738	0.533842713	0.091690815	5.82220492	5.81E-09	2.73E-06	ENSRNOG00000004423		protein_coding
ENSRNOG00000050258	3719.35273	0.162023126	0.046297287	3.499624658	0.000465914	0.026824798	ENSRNOG00000050258		protein_coding
ENSRNOG00000008452	3728.243783	0.145225428	0.037799464	3.841996982	0.000122037	0.010941851	ENSRNOG00000008452		protein_coding
ENSRNOG00000012228	231.7090627	-0.403254934	0.123082254	-3.276304428	0.001051751	0.048412655	ENSRNOG00000012228		protein_coding
ENSRNOG00000009867	5316.738533	0.878844041	0.092001014	9.552547335	1.27E-21	4.17E-18	ENSRNOG00000009867		protein_coding
ENSRNOG00000002959	416.6252783	0.627416329	0.089313919	7.024843817	2.14E-12	2.57E-09	ENSRNOG00000002959		protein_coding
ENSRNOG00000003116	745.694971	0.300147175	0.088065042	3.408244287	0.000653823	0.033610429	ENSRNOG00000003116		protein_coding
ENSRNOG00000012933	1083.974813	-0.240952011	0.065782883	-3.662837508	0.000249437	0.017580624	ENSRNOG00000012933		protein_coding
ENSRNOG00000037480	346.023109	-0.348426353	0.104820029	-3.32404365	0.000887223	0.0429047	ENSRNOG00000037480		protein_coding
ENSRNOG00000012406	1773.76412	0.252301539	0.067576124	3.733589984	0.00018877	0.014549618	ENSRNOG00000012406		protein_coding
ENSRNOG00000032436	1118.799438	-0.41053406	0.074753235	-5.491856761	3.98E-08	1.42E-05	ENSRNOG00000032436		protein_coding
ENSRNOG00000022619	21207.11495	-0.195327383	0.039441957	-4.952274069	7.34E-07	0.000153455	ENSRNOG00000022619		protein_coding
ENSRNOG00000010694	816.98598	-0.230828243	0.066946676	-3.447941777	0.000564876	0.030764723	ENSRNOG00000010694		protein_coding
ENSRNOG00000002572	2420.057029	-0.221856006	0.053959154	-4.111554593	3.93E-05	0.00428082	ENSRNOG00000002572		protein_coding
ENSRNOG00000018068	46.80520815	-22.97506783	4.247953546	-5.408502607	6.36E-08	2.04E-05	ENSRNOG00000018068		processed_pseudogene
ENSRNOG00000006255	24.02961247	2.042787236	0.510958738	3.997949508	6.39E-05	0.006379677	ENSRNOG00000006255		protein_coding
ENSRNOG00000003014	1406.92679	-0.460079459	0.089569438	-5.136567449	2.80E-07	6.59E-05	ENSRNOG00000003014		protein_coding
ENSRNOG00000013353	254.5257712	-0.429244327	0.124263805	-3.45429892	0.000551725	0.030227071	ENSRNOG00000013353		protein_coding
ENSRNOG00000021406	195.8640848	-0.433881341	0.131649563	-3.29572943	0.000981665	0.04588066	ENSRNOG00000021406		protein_coding
ENSRNOG00000010183	2780.589815	0.414795256	0.108876271	3.809785659	0.000139087	0.011751095	ENSRNOG00000010183		protein_coding
ENSRNOG00000020876	1203.7864	0.3174968	0.059545356	5.332016106	9.71E-08	2.91E-05	ENSRNOG00000020876		protein_coding
ENSRNOG00000009894	670.4903732	-0.46713856	0.090102567	-5.184519995	2.17E-07	5.49E-05	ENSRNOG00000009894		protein_coding
ENSRNOG00000032825	3717.040564	-0.428362124	0.081925051	-5.228707456	1.71E-07	4.48E-05	ENSRNOG00000032825		protein_coding
ENSRNOG00000003587	311.1036187	-0.702308683	0.214062932	-3.280851462	0.001034942	0.047861543	ENSRNOG00000003587		protein_coding
ENSRNOG00000019965	3987.609553	0.199136287	0.041962226	4.74560832	2.08E-06	0.000375324	ENSRNOG00000019965		protein_coding
ENSRNOG00000008587	248.8713051	-0.726515559	0.163697734	-4.438152826	9.07E-06	0.001299866	ENSRNOG00000008587		protein_coding
ENSRNOG00000012726	344.1249868	0.540101474	0.165322562	3.266955617	0.001087107	0.04955029	ENSRNOG00000012726		protein_coding
ENSRNOG00000036662	778.6271806	-0.231310806	0.065413796	-3.536116545	0.000406056	0.024549595	ENSRNOG00000036662		protein_coding
ENSRNOG00000036666	587.280418	-0.532796002	0.138866303	-3.836755144	0.000124671	0.011102428	ENSRNOG00000036666		protein_coding
ENSRNOG00000006961	2910.556168	-0.471914621	0.035892716	-13.14792159	1.75E-39	1.15E-35	ENSRNOG00000006961		protein_coding
ENSRNOG00000015727	148.9549435	0.527276695	0.133491023	3.949903757	7.82E-05	0.007467007	ENSRNOG00000015727		protein_coding
ENSRNOG00000060356	694.9402918	-0.301571845	0.076297487	-3.952579026	7.73E-05	0.007437886	ENSRNOG00000060356		protein_coding
ENSRNOG00000024144	1982.130639	-0.22824739	0.046299315	-4.929822187	8.23E-07	0.00016436	ENSRNOG00000024144		protein_coding
ENSRNOG00000060141	1308.858948	-0.224379166	0.060684503	-3.69747059	0.000217758	0.015686618	ENSRNOG00000060141		protein_coding
ENSRNOG00000009102	6992.668686	0.21722572	0.035025285	6.201968589	5.58E-10	3.20E-07	ENSRNOG00000009102		protein_coding
ENSRNOG00000008057	124.2141059	1.159912034	0.193940219	5.980770972	2.22E-09	1.13E-06	ENSRNOG00000008057		protein_coding
ENSRNOG00000016038	300.8330998	0.743662628	0.222898481	3.336328822	0.000848927	0.041287293	ENSRNOG00000016038		protein_coding
ENSRNOG00000013971	1731.482936	-0.531586394	0.087001359	-6.110093002	9.96E-10	5.25E-07	ENSRNOG00000013971		protein_coding
ENSRNOG00000017073	98.96524478	0.790643352	0.179680014	4.400285462	1.08E-05	0.001485982	ENSRNOG00000017073		protein_coding
ENSRNOG00000020097	982.7473844	0.358724933	0.099199096	3.616211701	0.000298946	0.020309831	ENSRNOG00000020097		protein_coding
ENSRNOG00000050519	12627.32201	-0.172930213	0.036722043	-4.709166431	2.49E-06	0.000443012	ENSRNOG00000050519		protein_coding
ENSRNOG00000003975	14284.62605	0.181810235	0.042639765	4.263865746	2.01E-05	0.00252994	ENSRNOG00000003975		protein_coding
ENSRNOG00000026517	579.0188964	-0.28928183	0.076711262	-3.771047719	0.000162564	0.013225852	ENSRNOG00000026517		protein_coding
ENSRNOG00000003120	5128.575673	-0.688457145	0.120898299	-5.694514746	1.24E-08	4.94E-06	ENSRNOG00000003120		protein_coding
ENSRNOG00000001414	43087.43186	0.410077417	0.125554279	3.266136514	0.001090257	0.04955029	ENSRNOG00000001414		protein_coding
ENSRNOG00000014647	2050.436421	0.298337189	0.079170536	3.768285581	0.000164373	0.013246687	ENSRNOG00000014647		protein_coding
ENSRNOG00000020660	22049.04653	0.1685067	0.049256449	3.4210079	0.000623895	0.032630709	ENSRNOG00000020660		protein_coding
ENSRNOG00000046327	2229.966026	-0.230309268	0.058164286	-3.959633702	7.51E-05	0.007274663	ENSRNOG00000046327		protein_coding
ENSRNOG00000000645	2843.631083	-0.178001305	0.049700018	-3.581513892	0.000341609	0.021776088	ENSRNOG00000000645		protein_coding
ENSRNOG00000006779	868.2245759	-0.536907183	0.105453873	-5.091393705	3.55E-07	8.08E-05	ENSRNOG00000006779		protein_coding
ENSRNOG00000015030	1249.728032	0.303597372	0.079222332	3.832219576	0.000126992	0.011158391	ENSRNOG00000015030		protein_coding
ENSRNOG00000031540	706.5926753	-0.348776769	0.100573248	-3.467888091	0.000524566	0.02917205	ENSRNOG00000031540		protein_coding
ENSRNOG00000048738	1111.361975	0.254790729	0.070145765	3.632303819	0.000280902	0.019384697	ENSRNOG00000048738		protein_coding
ENSRNOG00000018704	3635.806225	-0.241910284	0.066197307	-3.654382529	0.000257802	0.017977915	ENSRNOG00000018704		protein_coding
ENSRNOG00000047281	939.7756924	0.259227631	0.072227486	3.589044096	0.000331893	0.021442872	ENSRNOG00000047281		protein_coding
ENSRNOG00000002215	1148.77752	0.799110732	0.185962019	4.29717173	1.73E-05	0.002235317	ENSRNOG00000002215		protein_coding
ENSRNOG00000005975	3075.36078	-0.429894422	0.079144859	-5.431741618	5.58E-08	1.84E-05	ENSRNOG00000005975		protein_coding
ENSRNOG00000021245	367.0169382	-0.474271949	0.086680283	-5.471508984	4.46E-08	1.51E-05	ENSRNOG00000021245		protein_coding
ENSRNOG00000017132	247.6651727	0.523230004	0.125448123	4.17088748	3.03E-05	0.00344743	ENSRNOG00000017132		protein_coding
ENSRNOG00000033100	3263.472247	-0.17571712	0.049659856	-3.538413847	0.000402539	0.02444912	ENSRNOG00000033100		processed_pseudogene
ENSRNOG00000029209	770.1919189	-0.287420843	0.070400873	-4.08263183	4.45E-05	0.004732953	ENSRNOG00000029209		protein_coding
ENSRNOG00000004737	871.4948345	-0.61681903	0.166281595	-3.709484679	0.000207682	0.015492266	ENSRNOG00000004737		protein_coding
ENSRNOG00000020433	23404.59469	0.214869583	0.065310868	3.289951448	0.001002047	0.046667759	ENSRNOG00000020433		protein_coding
ENSRNOG00000020843	5243.866849	-0.355899071	0.10076285	-3.532046511	0.000412357	0.024703922	ENSRNOG00000020843		protein_coding
ENSRNOG00000000108	674.2810921	-0.258580029	0.07667367	-3.372474908	0.000744959	0.037475405	ENSRNOG00000000108		protein_coding
ENSRNOG00000010872	2985.150875	0.736015563	0.087370851	8.424040247	3.64E-17	5.33E-14	ENSRNOG00000010872		protein_coding
ENSRNOG00000005191	487.3389919	0.283996248	0.077606838	3.65942303	0.000252784	0.017721755	ENSRNOG00000005191		protein_coding
ENSRNOG00000036798	2392.260058	0.375817056	0.085106396	4.415849755	1.01E-05	0.001410736	ENSRNOG00000036798		protein_coding
ENSRNOG00000050864	636.0910925	-0.397680664	0.075289349	-5.282030875	1.28E-07	3.58E-05	ENSRNOG00000050864		protein_coding
ENSRNOG00000016974	968.2810615	-0.207182453	0.059570096	-3.477960684	0.000505244	0.028457762	ENSRNOG00000016974		protein_coding
ENSRNOG00000017628	38212.42693	0.642251708	0.041880845	15.3352137	4.45E-53	5.86E-49	ENSRNOG00000017628		protein_coding
ENSRNOG00000006304	2181.078626	0.633183567	0.167739503	3.774802921	0.000160134	0.013109124	ENSRNOG00000006304		protein_coding
ENSRNOG00000010362	27622.82122	-0.283748317	0.054297402	-5.225817587	1.73E-07	4.48E-05	ENSRNOG00000010362		protein_coding
ENSRNOG00000007492	10734.32702	-0.186348364	0.032444626	-5.743581825	9.27E-09	3.82E-06	ENSRNOG00000007492		protein_coding
ENSRNOG00000017510	18023.88488	0.186017266	0.047521959	3.914343424	9.07E-05	0.008595497	ENSRNOG00000017510		protein_coding
ENSRNOG00000006653	452.0494202	0.457910117	0.108600704	4.216456265	2.48E-05	0.002894601	ENSRNOG00000006653		protein_coding
ENSRNOG00000002454	1121.079464	-0.221514079	0.067157021	-3.298450031	0.000972202	0.045762929	ENSRNOG00000002454		protein_coding
ENSRNOG00000036698	2298.632947	-0.233619117	0.055254643	-4.228045024	2.36E-05	0.002774044	ENSRNOG00000036698		protein_coding
ENSRNOG00000058733	1678.151746	-0.233073762	0.070180347	-3.321068799	0.000896734	0.043134883	ENSRNOG00000058733		protein_coding
ENSRNOG00000003687	2757.66513	-0.544116638	0.158756161	-3.427373368	0.00060945	0.032313175	ENSRNOG00000003687		protein_coding
